Participante ,Dialogo
"Dr. Octavio Castillo Acosta, Rector de la Universidad Autónoma del Estado de Hidalgo (2023-2029) ",En este sentido se convoca a este consejo para trabajar juntos en la configuración de un proyecto educativo superior nacional a la altura de los desafíos de nuestra época.
"Dr. Octavio Castillo Acosta, Rector de la Universidad Autónoma del Estado de Hidalgo (2023-2029) ",Expreso nuestro agradecimiento por la consideración de nuestra universidad como sede de la séptima sesión ordinaria del Consejo Nacional para la Coordinación de la Educación Superior y aquí permítanme agradecer a todo el equipo de esta casa de estudios por el gran esfuerzo que realizaron para poder llevar a cabo esta sesión.
"Dr. Octavio Castillo Acosta, Rector de la Universidad Autónoma del Estado de Hidalgo (2023-2029) ",Les comparto que estuvieron trabajando prácticamente hasta media noche para tener lista este este espacio.
"Dr. Octavio Castillo Acosta, Rector de la Universidad Autónoma del Estado de Hidalgo (2023-2029) ",En especial nos entusiasma su visita en los albores de una fecha de suma importancia para nuestra comunidad.
"Dr. Octavio Castillo Acosta, Rector de la Universidad Autónoma del Estado de Hidalgo (2023-2029) ","Me refiero compañeros al 3 de marzo, día de la fundación de la Universidad Autónoma del Estado de Hidalgo en 1961."
"Dr. Octavio Castillo Acosta, Rector de la Universidad Autónoma del Estado de Hidalgo (2023-2029) ","Hoy la máxima casa de estudios del Estado de Hidalgo, fecha además que año con año nos sirve como marco histórico para celebrar el informe de la administración universitaria que en esta ocasión toca ser rendido en el contexto del cierre del periodo rectoral 2017-2023."
"Dr. Octavio Castillo Acosta, Rector de la Universidad Autónoma del Estado de Hidalgo (2023-2029) ","Es decir, nos encontramos en un momento de recuento, orgullo y celebración. Hemos crecido de manera notable en los últimos años como universidad atendiendo siempre los propósitos de la visión federal para la educación pública y honrando sin duda alguna la autonomía conferida por la Constitución Política de los Estados Unidos Mexicanos."
"Dr. Octavio Castillo Acosta, Rector de la Universidad Autónoma del Estado de Hidalgo (2023-2029) ","Por esta razón, en pleno convencimiento estamos en la más amplia disposición de trabajar en conjunto."
"Dr. Octavio Castillo Acosta, Rector de la Universidad Autónoma del Estado de Hidalgo (2023-2029) ",en el seno de este destacado consejo para la mejora y el fortalecimiento de la vida profesional y académica de la nación.
"Dr. Octavio Castillo Acosta, Rector de la Universidad Autónoma del Estado de Hidalgo (2023-2029) ",Reitero nuestra gratitud y les damos la más cordial bienvenida a esta insisto que es la máxima casa de estudios en el estado de Hidalgo. 
"Dr. Octavio Castillo Acosta, Rector de la Universidad Autónoma del Estado de Hidalgo (2023-2029) ",Seguro de que los trabajos realizados habrán de redundar en resultados contundentes para beneficio de la educación superior mexicana.
"Dr. Octavio Castillo Acosta, Rector de la Universidad Autónoma del Estado de Hidalgo (2023-2029) ","Bienvenidos todos, señor subsecretario."
"Dr. Luciano Concheiro Bórquez, subsecretario de Educación Superior.",Muchas gracias.
"Dr. Luciano Concheiro Bórquez, subsecretario de Educación Superior.","A continuación vamos a contar con el saludo si es tan amable de nuestro secretario de educación del estado de Hidalgo, Natividad. Sí, Nati, si eres tan amable."
"Dr. Natividad Castrejón Valdez, Secretario de Educación del Estado de Hidalgo","Muchas gracias, doctor."
"Dr. Natividad Castrejón Valdez, Secretario de Educación del Estado de Hidalgo","Eh, muy buenos días a todas y a todos eh me es muy grato estar en la séptima sesión ordinaria del Consejo Nacional para la coordinación de educación superior eh donde se abordarán temas de gran relevancia e interés para las instancias que participamos en la prestación de este nivel educativo."
"Dr. Natividad Castrejón Valdez, Secretario de Educación del Estado de Hidalgo","Con gran aprecio envío un saludo a la maestra Leticia Ramírez Amaya, secretaria de educación pública."
"Dr. Natividad Castrejón Valdez, Secretario de Educación del Estado de Hidalgo","Celebramos la presencia aquí en Hidalgo del doctor Francisco Luciano Concheiro, eh subsecretario de educación superior pública."
"Dr. Natividad Castrejón Valdez, Secretario de Educación del Estado de Hidalgo","Gracias, doctor. al doctor Luis Armando González Placencia, secretario general ejecutivo de la Asociación Nacional de Universidades e instituciones de educación superior"
"Dr. Natividad Castrejón Valdez, Secretario de Educación del Estado de Hidalgo","a nuestro anfitrión el doctor Octavio Castillo Acosta, rector de la Universidad Autónoma del estado de Hidalgo,"
"Dr. Natividad Castrejón Valdez, Secretario de Educación del Estado de Hidalgo","eh la doctora Rosa María Torres Hernández, rectora de la Universidad Pedagógica Nacional."
"Dr. Natividad Castrejón Valdez, Secretario de Educación del Estado de Hidalgo","Así como a todas mis compañeras y compañeros subsecretarios de educación superior de las entidades federativas, a los eh eh rectores, directores, eh las diputadas federal y local, docentes, alumnas y alumnos que nos acompañan de manera virtual."
"Dr. Natividad Castrejón Valdez, Secretario de Educación del Estado de Hidalgo","A nombre del licenciado Julio Menchaca Salazar, gobernador constitucional del estado de Hidalgo, damos a ustedes la más cordial de las bienvenidas a este ejercicio de vinculación y coordinación interinstitucional que ha probado ser un importante espacio de reflexión y de construcción académica."
"Dr. Natividad Castrejón Valdez, Secretario de Educación del Estado de Hidalgo","Para Hidalgo es sumamente honroso ser en esta oportunidad la sede de los trabajos del Consejo Nacional, instancia que ha demostrado ser una magnífica oportunidad de reflexión, conocimiento e intercambio de experiencias sobre los temas de mayor relevancia en este nivel educativo."
"Dr. Natividad Castrejón Valdez, Secretario de Educación del Estado de Hidalgo","Estoy seguro de que el trabajo de esta importante colectividad de autoridades deportivas, de autoridades educativas, perdón, habrá de reflejarse en la calidad de los trabajos que se realizarán a lo largo de esta jornada."
"Dr. Natividad Castrejón Valdez, Secretario de Educación del Estado de Hidalgo","Sea pues esta experiencia una posibilidad para que desde el seno de este consejo se tomen los acuerdos que incidan en brindar a todas y todos nuestros estudiantes una educación, una educación superior con la calidad y pertinencia que exige su desarrollo personal y familiar, Dr, Natividad Castrejón Valdez 23:14
que habrá de verse reflejada en la mejora de nuestros niveles de bienestar social y colectivo."
"Dr. Natividad Castrejón Valdez, Secretario de Educación del Estado de Hidalgo",Sean todas y todos bienvenidos y a seguir trabajando en favor de nuestros estados y así colaborar
"Dr. Natividad Castrejón Valdez, Secretario de Educación del Estado de Hidalgo",en la transformación de nuestro país.
"Dr. Natividad Castrejón Valdez, Secretario de Educación del Estado de Hidalgo","Muchas gracias, bienvenidas, bienvenidos todos."
"Dr. Luciano Concheiro Bórquez, subsecretario de Educación Superior.",Muchísimas gracias.
Presentador ,Muy buenos días tengan todas y todos.
,La Secretaría de Educación Pública del gobierno del estado de Hidalgo y la Universidad Autónoma del estado de Hidalgo
Presentador ,les dan una más cordial bienvenida a la séptima sesión ordinaria del Consejo Nacional para la coordinación de la educación superior
Presentador ,Conaces.
Presentador ,Se solicita a través de los asistentes apagar sus teléfonos o ponerlos en modo silencio
Presentador ,Antes de iniciar escucharemos un importante aviso de Protección Civil de la Universidad Autónoma del estado de Hidalgo.
Aviso de Protección Civil ,¿Qué hacer en caso de emergencias?
Aviso de Protección Civil ,"Conserva la calma. Pensar con claridad es lo más importante en esos momentos. No se deje dominar por el pánico. No corras, no grites, no empujes. Sal de forma ordenada, sigue las instrucciones del personal de la dirección de Protección Civil. Si estás dentro de un edificio permanece ahí a menos que haya cerca una salida libre y estés seguro de que no corres peligro afuera. Haga caso de las indicaciones de las brigadas de Protección Civil."
Presentador ,"A continuación, damos la más cordial bienvenida a las personalidades que conforman el presidium."
Presentador ,"Doctor Francisco Luciano Concheiro Bórquez, subsecretario de Educación Superior."
Presentador ,"Doctor Luis Armando González Placencia, secretario general ejecutivo de la Asociación Nacional de Universidades e instituciones de Educación Superior, ANUIES."
Presentador ,"Doctor Natividad Castrejón Valdés, secretario de Educación Pública de Hidalgo."
Presentador ,"Doctor Octavio Castillo Acosta, rector de la Universidad Autónoma del Estado de Hidalgo."
Presentador ,"Maestra Lidia García Anaya, diputada federal y presidenta del Patronato de la Universidad Autónoma del Estado de Hidalgo."
Presentador ,"Doctora Rosa María Torres Hernández, rectora de la Universidad Pedagógica Nacional."
Presentador ,"Doctor José Antonio de los Reyes Heredia, rector de la Universidad Autónoma Metropolitana."
Presentador ,"Diputada María Adelaida Muñoz Jumilla, presidenta de la Comisión de Educación en el Congreso del Estado de Hidalgo."
Presentador ,"Doctora Carmen Enerina Rodríguez Armienta, directora general de Educación Superior Universitaria e Intercultural."
Presentador ,"Maestra María José Rizaussi Garavito, coordinadora del Sistema Nacional de Evaluación y Acreditación, CEA."
Presentador ,"Doctor Javier Mendoza Rojas, investigador del Instituto de Investigaciones sobre la Universidad y la Educación de la UNAM."
Presentador ,"Doctor José Antonio Lever, vicepresidente adjunto para asuntos México Estados Unidos de la Universidad de Arizona."
Presentador ,"Maestra Marlén Yovana Mendoza González, coordinadora técnica de planeación y gestión administrativa de la Dirección General de Universidades Tecnológicas y Politécnicas."
Presentador ,"Maestra Silvia Aguilar Martínez, coordinadora sectorial de la Subsecretaría de Educación Media Superior."
Presentador ,"Doctora Lilian Crapsop Appel, rectora de la Universidad Abierta y a Distancia de México."
Presentador ,"Para continuar, cedemos el uso de la voz al doctor Luciano Concheiro Bórquez para conducir la sesión."
"Dr. Luciano Concheiro Bórquez, subsecretario de Educación Superior.","Muchísimas gracias, me permito, porque lo dejé pendiente, leer el primer acuerdo del Conaces de esta séptima reunión, el número uno."
"Dr. Luciano Concheiro Bórquez, subsecretario de Educación Superior.","Los integrantes del Consejo Nacional para la Coordinación de la Educación Superior (CONACES) aprueban la instalación de su Séptima Sesión Ordinaria. Eh, si les parece bien, eh, podemos ir aprobando uno a uno los acuerdos, al final los podemos ratificar, recoger todos, pero creo que es importante eh ir procediendo de esta manera para ir recuperando eh las votaciones."
"Dr. Luciano Concheiro Bórquez, subsecretario de Educación Superior.","Entonces, quienes estén y volvemos a ya nuestro método de votación en positivo, ¿no? Muchos veníamos diciendo qué terrible pedir que se manifiesten por la negativa, ¿no? No suena muy bien eso, entonces volvemos gracias a que estamos la mayoría presencial, vamos a tener que aguardar eh unos segundos para poder visualizar bien en pantalla eh los compañeros que y compañeras que nos acompañan a la distancia, pero entonces quienes estén por la positiva de dar por instalada esta séptima reunión, háganse sí por la positiva."
"Dr. Luciano Concheiro Bórquez, subsecretario de Educación Superior.","bajamos si, por la negativa, abstenciones"
"Dr. Luciano Concheiro Bórquez, subsecretario de Educación Superior.","Bien, entonces damos por instalada esta séptima reunión del Conaces eh como siguiente punto del orden del día, estaría eh la lectura, en su caso, o la aprobación del orden del día"
"Dr. Luciano Concheiro Bórquez, subsecretario de Educación Superior.","eh la propuesta de orden del día para esta séptima sesión ordinaria del Conaces les fue remitida con la convocatoria correspondiente, por lo que proponemos obviar eh la lectura, si si no la pueden proyectar ahí la tienen ustedes en las múltiples pantallas, ya verán que la universidad hace presencia en toda esta gran capacidad eh para comunicar. Entonces eh les pediría si hay alguna opinión, algún elemento más eh que quieran agregar a asuntos generales"
"Dr. Luciano Concheiro Bórquez, subsecretario de Educación Superior.","si no hubiera entonces me permito eh también leer el acuerdo, el acuerdo número dos de esta séptima reunión. El Conaces aprueba en todos y cada uno de sus puntos, el orden del día de su séptima sesión ordinaria. Los que estén por la afirmativa a favor de manifestarlo"
"Dr. Luciano Concheiro Bórquez, subsecretario de Educación Superior.",abajo eh por la negativa
"Dr. Luciano Concheiro Bórquez, subsecretario de Educación Superior.","Bien, queda aprobado por unanimidad esta orden del día, que se registren los acuerdos, por favor. Una vez desahogado el punto anterior, continuamos con el punto que sigue, que es el punto número tres eh y que eh fue alterado por una cuestión de amabilidad eh la"
"Dr. Luciano Concheiro Bórquez, subsecretario de Educación Superior.",los saludos y de la eh coordinación a partir de la coordinación de CONACES eh voy a hacer yo una breve introducción
"Dr. Luciano Concheiro Bórquez, subsecretario de Educación Superior.",eh dándoles a ustedes los últimos eh digamos datos que tenemos sobre la 911 y otras fuentes
"Dr. Luciano Concheiro Bórquez, subsecretario de Educación Superior.",eh para eh que vean ustedes cómo hemos logrado a pesar de los pesares sí un importante avance
"Dr. Luciano Concheiro Bórquez, subsecretario de Educación Superior.","En principio, muchas gracias a todas y todos. Quiero transmitirles un saludo de nuestra secretaría, quien desafortunadamente no pudo acompañarnos por compromisos previamente contraídos."
"Dr. Luciano Concheiro Bórquez, subsecretario de Educación Superior.","Conforme a las normas que rigen este consejo, me corresponde coordinar los trabajos de esta sesión en su ausencia, por lo que eh si no tienen inconveniente me gustaría iniciar este breve mensaje, primero agradeciendo de nueva cuenta la hospitalidad de la Universidad Autónoma del Estado de Hidalgo y, por supuesto, del gobierno de esta hermosa entidad federativa."
"Dr. Luciano Concheiro Bórquez, subsecretario de Educación Superior.","También me gustaría reiterar que es un placer para nosotros académicos y nueve estudiantes. Un placer poder contar con su presencia y, por supuesto, con sus valiosas aportaciones e intervenciones sobre los temas que se impulsan para el desarrollo de la educación superior."
"Dr. Luciano Concheiro Bórquez, subsecretario de Educación Superior.","Esta es nuestra séptima sesión del Conaces, la primera del año y la primera con nuestro programa de trabajo para el periodo 2023-2024."
"Dr. Luciano Concheiro Bórquez, subsecretario de Educación Superior.","Entonces, queremos decir que este consejo cada vez más debe de transitar para convertirse en una instancia donde todas y todos ustedes tengan la voz y el voto, por supuesto, que se escuchen los planteamientos iniciales que se presentan, pero también hay que subrayarlo, queremos que sus intervenciones y propuestas se escuchen, que podamos debatirlas, ya que de ellas podemos mejorar la perspectiva de los ejes del programa. Por ello, de manera más visible en nuestro orden del día hoy eh establecimos espacios para eh digamos eh que exista esta participación."
"Dr. Luciano Concheiro Bórquez, subsecretario de Educación Superior.","Esperamos que sea cada vez más numerosa y eso. Entonces, perdón, ay, creo que se me pasó aquí una hoja."
"Dr. Luciano Concheiro Bórquez, subsecretario de Educación Superior.","No, tengo un problema ahí de de falta de esto y entonces me permito gracias."
"Dr. Luciano Concheiro Bórquez, subsecretario de Educación Superior.","Sí, no es la misma. Entonces yo quisiera decirles eh que en términos generales tuvimos una fuerte eh digamos incorporación de más estudiantes a nivel superior, tanto de licenciatura eh como de posgrado en a nivel nacional en términos de las instituciones públicas, más de 40,000 estudiantes se incorporaron en el último ciclo y tenemos 73,000 estudiantes más en las particulares."
"Dr. Luciano Concheiro Bórquez, subsecretario de Educación Superior.","Los felicitamos a unos y a otros, especialmente, como es obvio, a las particulares y en esa perspectiva pasamos entonces eh de 5,1 millones de estudiantes nada menos que a 5, bueno, 5.232.000 y un poco más estudiantes en todo nuestro país."
"Dr. Luciano Concheiro Bórquez, subsecretario de Educación Superior.",Entonces este incremento de 132.000 estudiantes en conjunto en el país eh nos hacen pensar que estamos eh ya en una fuerte eh digamos en una fuerte perspectiva para superar las condiciones eh a las que nos sometió la pandemia.
"Dr. Luciano Concheiro Bórquez, subsecretario de Educación Superior.","Quisiera decirles a ustedes que si bien son preliminares estos datos que los voy a compartir ya se acercan mucho por la 91 y por otras fuentes, sobre todo para medir a las universidades del bienestar Benito Juárez García nos permiten plantear eh que eh doblamos si nuestra condición o casi doblamos nuestra condición con respecto al año anterior."
"Dr. Luciano Concheiro Bórquez, subsecretario de Educación Superior.",Habíamos tenido en el primer año eh de este gobierno ya fuera de digamos de lo que se recibió en diciembre de 2018 eh habíamos recibido eh un aumento importante. Para el primer año logramos un avance inédito de dos puntos más en la cobertura.
"Dr. Luciano Concheiro Bórquez, subsecretario de Educación Superior.",Estábamos muy contentos.
"Dr. Luciano Concheiro Bórquez, subsecretario de Educación Superior.",Vino la pandemia y en el primer año solo logramos crecer punto cuatro.
"Dr. Luciano Concheiro Bórquez, subsecretario de Educación Superior.",En el segundo año una ligera recuperación a punto seis y hoy eh les eh puedo ya anunciar que estamos en más de un uno por ciento.
"Dr. Luciano Concheiro Bórquez, subsecretario de Educación Superior.",Esto es muy importante porque eh básicamente podemos anunciar y lo consideramos así que estamos superando las condiciones anteriores.
"Dr. Luciano Concheiro Bórquez, subsecretario de Educación Superior.",Solamente tenemos dos instituciones que por sus características y dispersión a nivel nacional deberían ser consideradas también en esa perspectiva porque tienen —estoy hablando del Tecnológico Nacional de México y la Universidad Pedagógica Nacional.
"Dr. Luciano Concheiro Bórquez, subsecretario de Educación Superior.","Tenemos una disminución en algunas de sus unidades importante todavía, sobre todo en el caso del Tecnológico Nacional de México donde tenemos cerca de 6000 menos estudiantes."
"Dr. Luciano Concheiro Bórquez, subsecretario de Educación Superior.","Sí, esto es muy importante, no es el mismo comportamiento en el caso de la UPN, pero en términos proporcionales a la cantidad de estudiantes también tenemos aquí una disminución."
"Dr. Luciano Concheiro Bórquez, subsecretario de Educación Superior.","O sea, ¿qué queremos decir? Y creo que hay que verlo también en positivo, la disminución, digamos, la la tendencia al abandono y a la eh men a tener menos estudiantes en cuanto al tecnológico nacional, pero se mantiene la tendencia aunque sea menor a la pérdida de estudiantes."
"Dr. Luciano Concheiro Bórquez, subsecretario de Educación Superior.","La UPN es el primer año que desciende y eh podríamos decir las universidades tecnológicas que eran la otra eh digamos agrupación general en ese subsistema, no solamente eh abandonaron, digamos la disminución que venía sucediéndose en esa en ese subsistema y sino que ahora lograron avanzar en términos sustantivos, aún más avanzaron las politécnicas que se habían quedado estacionadas en el en el tiempo."
"Dr. Luciano Concheiro Bórquez, subsecretario de Educación Superior.",En esta perspectiva el mayor aumento es punto cuatro en términos de todo el crecimiento eh producto digamos de la pandemia y de todo eso es eh presencial y en el sistema abierto a distancia se creció en una mayor proporción eh cuestión que nos obliga a repensar en términos generales con un punto siete por ciento
"Dr. Luciano Concheiro Bórquez, subsecretario de Educación Superior.","Aquí eh si bien es moderado aún eh creemos que esta perspectiva nos permitirá avanzar fuertemente. Nosotros datos sobre todo la capacidad de asimilación eh podemos todavía no dar las cifra exacta, pero la superamos."
"Dr. Luciano Concheiro Bórquez, subsecretario de Educación Superior.","Y el otro dato central, nada más lo digo así eh para nosotros y nosotros clave es que la tasa de abandono pasó del ocho punto ocho, sí que era la más alta para volverse a colocar en la de 2018 de ocho punto uno eh por ciento sí de abandono."
"Dr. Luciano Concheiro Bórquez, subsecretario de Educación Superior.","Sí, en esta perspectiva también podemos relativamente congrabularnos sigue siendo alto el abandono, pero eh está funcionando de otra manera, está reaccionando también el mercado laboral y que nuestros estudiantes en la condición de estudiantes eh guion trabajadores o al revés, más bien trabajadores guion estudiantes hoy volvemos a tenerlos en las aulas en las distintas modalidades. Me permito entonces en este sentido y si no tienen ustedes eh inconveniente eh de continuar el desahogo de la sesión cediendo el uso de la voz al secretario general de la  ANUIES, el doctor Luis Armando González Placencia, que por cierto es su primera sesión, ¿no? como parte de este secretariado técnico conjunto. Luis Armando, si nos haces el favor."
"Dr. Luis Armando González Placencia, secretario general ejecutivo de la ANUIES (2023-2027)","Con muchísimo gusto Luciano, muchas gracias, buenos días a todas y a todos. Pues siguiendo con el desahogo del orden del día, pasamos entonces al punto cuatro."
"Dr. Luis Armando González Placencia, secretario general ejecutivo de la ANUIES (2023-2027)",que se refiere a la presentación y en su caso aprobación del acta de la sesión anterior.
"Dr. Luis Armando González Placencia, secretario general ejecutivo de la ANUIES (2023-2027)","dando cumplimiento a los lineamientos que rigen este consejo, junto con la convocatoria a esta sesión fue remitida el acta de la sesión anterior,"
"Dr. Luis Armando González Placencia, secretario general ejecutivo de la ANUIES (2023-2027)",por lo cual les proponemos obviar también su lectura para poder agilizar el desarrollo de la sesión.
"Dr. Luis Armando González Placencia, secretario general ejecutivo de la ANUIES (2023-2027)","En función de lo anterior, les consulto si es de aprobarse el acta de la sexta sesión ordinaria del CONACES, en cuyo caso se propone la adopción del acuerdo que aparece ahora en pantalla."
"Dr. Luis Armando González Placencia, secretario general ejecutivo de la ANUIES (2023-2027)",Acuerdo S.O.CONACES.7ª.3 el CONACES aprueba el acta de su sexta sesión ordinaria.
"Dr. Luis Armando González Placencia, secretario general ejecutivo de la ANUIES (2023-2027)","Los que estén por la afirmativa, entonces sí van a se manifestarlo levantando la mano."
"Dr. Luis Armando González Placencia, secretario general ejecutivo de la ANUIES (2023-2027)",Por la negativa.
"Dr. Luis Armando González Placencia, secretario general ejecutivo de la ANUIES (2023-2027)",Abstenciones.
"Dr. Luis Armando González Placencia, secretario general ejecutivo de la ANUIES (2023-2027)","Muy bien, entonces queda aprobado por unanimidad eh y solicito que se registre el acuerdo, por favor y seguimos adelante."
"Dr. Luis Armando González Placencia, secretario general ejecutivo de la ANUIES (2023-2027)",El punto cinco se refiere a la presentación y en su caso aprobación del seguimiento de acuerdos de las sesiones del CONACES.
"Dr. Luis Armando González Placencia, secretario general ejecutivo de la ANUIES (2023-2027)","Como ustedes saben, una de las funciones de este secretariado técnico conjunto es dar cuenta a todas y todos ustedes del estado que guardan los acuerdos aprobados por este consejo."
"Dr. Luis Armando González Placencia, secretario general ejecutivo de la ANUIES (2023-2027)","Para dar cumplimiento al anterior, en días pasados se solicitó eh a ustedes que tuvieran a bien rendir el informe de avances en los acuerdos que correspondieran a su ámbito de responsabilidad."
"Dr. Luis Armando González Placencia, secretario general ejecutivo de la ANUIES (2023-2027)","A partir de lo anterior fue posible integrar el informe de seguimiento que también se incluyó en la carpeta remitida con anterioridad, por lo que se sugiere obviar la lectura y someter a su aprobación dicho informe."
"Dr. Luis Armando González Placencia, secretario general ejecutivo de la ANUIES (2023-2027)","En esta ocasión, como habrán notado, eh se hizo un informe más minucioso respecto de los avances en cuatro de los ocho temas que integran el programa de trabajo 2023-2024. Por tanto, no habrá eh intervención particular en la sesión, pues hemos estimado más productivo dedicarnos de lleno a abordar los temas que tienen planteamientos concretos para esta sesión."
"Dr. Luis Armando González Placencia, secretario general ejecutivo de la ANUIES (2023-2027)","Así en el seguimiento de los acuerdos que se hizo de su conocimiento, podrán encontrar los informes detallados en relación con avances en la instrumentación del Programa Nacional de Educación Superior 2023-2024."
"Dr. Luis Armando González Placencia, secretario general ejecutivo de la ANUIES (2023-2027)","La consolidación, perdón, de la armonización normativa de la Ley General de Educación Superior."
