Participante,Dialogo
"Javier Mendoza Rojas, académico del Instituto de Investigaciones sobre la Universidad y la Educación de la UNAM","De manera específica también se plantearon aspectos muy relevantes como es el impulso e incentivos para la diversificación de fuentes de financiamiento de las instituciones, la estrategia, el apoyo a la estrategia para avanzar con mayor rapidez en la conectividad de las IES en todo el territorio nacional frente a las nuevas condiciones y retos impuestos por los impactos sociales, económicos y educativos de la pandemia del COVID-19, y elaboración del Plan de Acción y una hoja de ruta para el establecimiento de acuerdos con los principales actores y autoridades relacionados con la educación superior y su financiamiento. Entonces estas propuestas han sido retomadas en esta versión eh que ustedes ya tienen, pero que aún este no están terminado el documento como lo vamos a señalar más adelante. "
"Javier Mendoza Rojas, académico del Instituto de Investigaciones sobre la Universidad y la Educación de la UNAM","El documento consta de una estructura como ustedes lo han visto donde se presenta un amplio diagnóstico de la situación actual de la educación superior eh se presenta un escenario deseable y metas al 2030, se establecen eh los mandatos legales y programáticos fundamentales de tipo sustantivo que sustentarían la construcción de este modelo y las estrategias y líneas de acción de orden general y en el último punto la precision de acciones en un plan de acción a corto plazo, que es lo que consideramos más relevante para esta sesión y el documento cierra con un epílogo."
"Javier Mendoza Rojas, académico del Instituto de Investigaciones sobre la Universidad y la Educación de la UNAM","No me voy a detener mucho en los elementos de diagnóstico que contiene el documento. En la sesión pasada ya fueron ya fueron expresados, pero bueno."
"Javier Mendoza Rojas, académico del Instituto de Investigaciones sobre la Universidad y la Educación de la UNAM","A partir de la obligatoriedad y la y la gratuidad, hay un agotamiento del modelo de financiamiento de la educación superior, hay carencia de certeza jurídica en en la en el otorgamiento de los recursos, insuficiencia presupuestaria, hay problemas que se identifican en el documento relacionados con la programación presupuestaria y la instrumentación de y los instrumentos jurídicos para la asignación de los recursos, evidentemente se identifica una gran inequidad en su asignación entre instituciones y entre subsistemas y el incumplimiento de las obligaciones sobre los gobiernos estatales representa también un reto que se tiene que enfrentar."
"Javier Mendoza Rojas, académico del Instituto de Investigaciones sobre la Universidad y la Educación de la UNAM","Como dentro del escenario deseable, bueno, pues las propuestas en consecuencia es poder construir colectivamente un esquema de financiación que otorgue certeza para planear con visión a largo plazo, otorgar suficiencia presupuestaria en los términos que se señalan en la Ley General de Educación Superior y en la Ley General de Educación, e avanzar en la corresponsabilidad entre los gobiernos estatales y la federación; apoyar la equidad en la asignación de los recursos, fortalecer la responsabilidad social, la transparencia y la rendición de cuentas y todo esto para poder otorgar suficiencia presupuestaria a todas las instituciones eh no solamente para que tengan una administración financiera eficiente, eficaz, sino para que puedan desarrollar sus funciones sustantivas en los términos señalados por la Constitución, una educación de excelencia, inclusiva, equitativa, etcétera."
"Javier Mendoza Rojas, académico del Instituto de Investigaciones sobre la Universidad y la Educación de la UNAM","Se plantean algunos ejes para la transformación del financiamiento de la educación superior. La transformación de la educación superior como eje central para orientar las políticas de financiamiento, centrada en aspectos como la revalorización, la obligación del Estado de garantizar el derecho a la educación superior y el interés superior del estudiante."
"Javier Mendoza Rojas, académico del Instituto de Investigaciones sobre la Universidad y la Educación de la UNAM","La revalorización y profesionalización del personal académico, la cobertura, alcanzar un incremento de matrícula para lograr la cobertura universal de educación superior, es decir, al menos el 50% de tasa bruta de cobertura."
"Javier Mendoza Rojas, académico del Instituto de Investigaciones sobre la Universidad y la Educación de la UNAM","La necesidad de transformar los modelos y contenidos educativos, mejorar la infraestructura y el equipamiento en lo que podríamos denominar una nueva normalidad donde la educación híbrida parece haberse consolidado, y la vinculación y fortalecimiento de las instituciones de educación superior con sus entornos sociales, locales, regionales, nacionales e internacionales. Con el fortalecimiento de su responsabilidad social."
"Javier Mendoza Rojas, académico del Instituto de Investigaciones sobre la Universidad y la Educación de la UNAM",Estos ejes orientan el replanteamiento de nuestros instrumentos de financiamiento.
"Javier Mendoza Rojas, académico del Instituto de Investigaciones sobre la Universidad y la Educación de la UNAM","Se plantean entonces estrategias y acciones generales, grandes estrategias con varias líneas de acción. Entre ellas: reformas legales y normativas, el establecimiento de un fondo para la obligatoriedad y gratuidad, y la revisión de los instrumentos presupuestarios para alcanzar la meta del artículo 119 de la Ley General de Educación y el artículo 62 de la Ley General de Educación Superior. Al aproximarnos al 1% del producto interno bruto en inversión pública en las instituciones públicas de educación superior; alinear la planeación, programación y presupuestación; modificar los convenios de apoyo financiero; avanzar en la equidad y el cierre de brechas entre instituciones y subsistemas; apoyar la infraestructura y la conectividad; y fomentar la concurrencia en las aportaciones entre los diferentes órdenes de gobierno para dar sostenibilidad financiera a las instituciones, sanear sus finanzas, particularmente el gran problema que representan las pensiones y jubilaciones, impulsando también fuentes alternas de financiamiento."
"Javier Mendoza Rojas, académico del Instituto de Investigaciones sobre la Universidad y la Educación de la UNAM","Y todo esto con otro eje transversal que atraviesa todas las acciones del desarrollo institucional relacionado con la responsabilidad social, la transparencia y la rendición de cuentas."
"Javier Mendoza Rojas, académico del Instituto de Investigaciones sobre la Universidad y la Educación de la UNAM","Bueno, por último, paso a señalar brevemente las acciones que están contempladas en el último apartado del documento que le denominamos plan de acción."
"Javier Mendoza Rojas, académico del Instituto de Investigaciones sobre la Universidad y la Educación de la UNAM","Primero, comunicar la urgencia de recuperar el nivel de recursos y de avanzar en la construcción de un modelo que favorezca una nueva política de financiamiento con visión de largo plazo."
"Javier Mendoza Rojas, académico del Instituto de Investigaciones sobre la Universidad y la Educación de la UNAM",Se propone establecer una comisión de alto nivel del CONACES de este consejo para impulsar y dar seguimiento a este plan de acción que está contenido en el documento.
"Javier Mendoza Rojas, académico del Instituto de Investigaciones sobre la Universidad y la Educación de la UNAM","Entregar el mismo y agendar una serie de reuniones con diferentes autoridades y actores claves para el desarrollo de la educación superior y su financiamiento, entre ellos el secretario y el subsecretario de egresos de la Secretaría de Hacienda y Crédito Público, las autoridades educativas y hacendarias estatales, los coordinadores de las juntas de coordinación política de la Cámara de Diputados y del Senado, las comisiones de educación y de ciencia y tecnología tanto de diputados como de senadores, las comisiones de presupuesto y cuenta pública y de hacienda de la Cámara de Diputados, las mesas directivas de los congresos locales, el presidente de la Conferencia Nacional de Gobernadores y las comisiones de este mismo consejo, comisiones de educación, cultura, ciencia, tecnología y de hacienda."
"Javier Mendoza Rojas, académico del Instituto de Investigaciones sobre la Universidad y la Educación de la UNAM","Impulsar cambios en las leyes y la normatividad federal y local, lo cual se articula de manera muy estrecha con lo que se ha venido trabajando en el grupo de trabajo de armonización normativa y de manera particular identificar aquellas reformas que son necesarias a las leyes de coordinación fiscal, de presupuesto y responsabilidad hacendaria y de contabilidad gubernamental, sobre todo para el establecimiento del fondo especial federal para obligatoriedad y gratuidad de la educación superior y la realización de otras acciones en educación superior."
"Javier Mendoza Rojas, académico del Instituto de Investigaciones sobre la Universidad y la Educación de la UNAM","Establecer un grupo de trabajo entre la Secretaría de Hacienda y Crédito Público y la SEP para la regularización de la plantilla de las instituciones públicas de educación superior, problema que aqueja tanto a universidades públicas como a institutos tecnológicos y otro tipo de instituciones de educación superior."
"Javier Mendoza Rojas, académico del Instituto de Investigaciones sobre la Universidad y la Educación de la UNAM",Establecer una mesa de diálogo con la Secretaría de Hacienda y el Poder Legislativo para presentar la propuesta técnica con acciones inmediatas para el ejercicio presupuestal de este año y para el proyecto de presupuesto de 2023.
